step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
2160,0.7028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345147,9.900738,0.000000
2180,0.7093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344069,9.764377,0.000000
2200,0.7159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345136,9.393823,0.000000
2220,0.7224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343891,9.232410,0.000000
2240,0.7289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343620,9.314452,0.000000
2260,0.7354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343707,9.452076,0.000000
2280,0.7419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345718,9.458961,0.000000
2300,0.7484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343709,9.596454,0.000000
2320,0.7549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345359,9.551362,0.000000
2340,0.7614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347394,9.754035,0.000000
2360,0.7679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347814,10.006265,0.000000
2380,0.7744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347953,10.415664,0.000000
2400,0.7809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347365,10.790671,0.000000
2420,0.7874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346256,10.567733,0.000000
2440,0.7939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347281,10.858862,0.000000
2460,0.8005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345747,10.883573,0.000000
2480,0.807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345927,10.482548,0.000000
2500,0.8135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346628,10.615304,0.000000
2520,0.82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348046,10.350634,0.000000
2540,0.8265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349700,10.202907,0.000000
2560,0.833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350369,10.415011,0.000000
2580,0.8395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348558,10.520175,0.000000
2600,0.846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349034,10.680153,0.000000
2620,0.8525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350868,10.804337,0.000000
2640,0.859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350144,11.101477,0.000000
2660,0.8655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347723,11.497525,0.000000
2680,0.872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349496,11.456713,0.000000
2700,0.8785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349176,11.764320,0.000000
2720,0.8851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347476,11.788803,0.000000
2740,0.8916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347872,11.636312,0.000000
