step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
4960,1.6137,0.070749,14.431719,0.000000,0.033313,4.879446,0.000000,0.204232,15.723757,0.000000
4980,1.6202,0.070260,14.834368,0.000000,0.032187,4.585787,0.000000,0.204509,15.729607,0.000000
5000,1.6267,0.070730,14.819063,0.000000,0.031835,4.644130,0.000000,0.204963,15.749608,0.000000
5020,1.6332,0.070690,14.662089,0.000000,0.031711,4.661674,0.000000,0.205237,15.785465,0.000000
5040,1.6397,0.071078,14.575412,0.000000,0.031513,4.723042,0.000000,0.204853,15.787073,0.000000
5060,1.6462,0.070084,14.427656,0.000000,0.032142,4.749830,0.000000,0.204821,15.783865,0.000000
5080,1.6527,0.069963,14.374067,0.000000,0.031885,4.655587,0.000000,0.204597,15.770087,0.000000
5100,1.6592,0.069675,14.333985,0.000000,0.031851,4.737832,0.000000,0.204855,15.773969,0.000000
5120,1.6657,0.068827,14.361930,0.000000,0.031847,4.680555,0.000000,0.204838,15.814629,0.000000
5140,1.6723,0.069021,14.356268,0.000000,0.031815,4.502144,0.000000,0.204882,15.838983,0.000000
5160,1.6788,0.070314,14.421832,0.000000,0.032098,4.519673,0.000000,0.204969,15.893255,0.000000
5180,1.6853,0.070313,14.499433,0.000000,0.032412,4.785258,0.000000,0.204710,15.903672,0.000000
5200,1.6918,0.069998,14.234087,0.000000,0.032270,5.021088,0.000000,0.204360,15.912024,0.000000
5220,1.6983,0.069955,14.192611,0.000000,0.032645,4.858745,0.000000,0.203798,15.882982,0.000000
5240,1.7048,0.069333,14.157527,0.000000,0.032147,4.717548,0.000000,0.203284,15.834163,0.000000
5260,1.7113,0.069351,14.382830,0.000000,0.031606,4.748140,0.000000,0.203690,15.899763,0.000000
5280,1.7178,0.069924,14.485044,0.000000,0.031481,4.971218,0.000000,0.204511,15.970136,0.000000
5300,1.7243,0.069367,14.213679,0.000000,0.032261,4.806325,0.000000,0.204765,16.035265,0.000000
5320,1.7308,0.069753,14.235382,0.000000,0.032507,4.747161,0.000000,0.204960,15.991568,0.000000
5340,1.7373,0.069026,14.071606,0.000000,0.032177,4.636536,0.000000,0.204939,16.007772,0.000000
5360,1.7438,0.068380,14.268998,0.000000,0.031556,4.820395,0.000000,0.204614,16.023920,0.000000
5380,1.7503,0.068735,14.091638,0.000000,0.032466,4.857881,0.000000,0.204429,16.011448,0.000000
5400,1.7569,0.068211,14.061595,0.000000,0.032198,5.036603,0.000000,0.204376,16.024555,0.000000
5420,1.7634,0.068266,13.954770,0.000000,0.032375,4.892755,0.000000,0.204651,16.054306,0.000000
5440,1.7699,0.067639,13.941083,0.000000,0.032508,5.006001,0.000000,0.204643,16.085371,0.000000
5460,1.7764,0.068517,13.916662,0.000000,0.032052,4.931046,0.000000,0.204530,16.077789,0.000000
5480,1.7829,0.068410,13.574118,0.000000,0.031774,4.909374,0.000000,0.204344,16.077894,0.000000
5500,1.7894,0.068643,13.712594,0.000000,0.031824,5.285420,0.000000,0.204191,16.112726,0.000000
5520,1.7959,0.068211,13.561882,0.000000,0.031935,5.546649,0.000000,0.204352,16.130854,0.000000
5540,1.8024,0.069209,13.442649,0.000000,0.031973,5.422684,0.000000,0.204672,16.127354,0.000000
5560,1.8089,0.068898,13.518389,0.000000,0.032388,5.198378,0.000000,0.204764,16.156210,0.000000
5580,1.8154,0.068780,13.396882,0.000000,0.032565,4.848094,0.000000,0.204245,16.135895,0.000000
5600,1.8219,0.068555,13.006925,0.000000,0.032320,4.881864,0.000000,0.203921,16.207693,0.000000
5620,1.8284,0.068624,13.031959,0.000000,0.031928,4.953437,0.000000,0.204711,16.214684,0.000000
5640,1.8349,0.069043,12.912048,0.000000,0.030837,4.998570,0.000000,0.205203,16.248589,0.000000
5660,1.8415,0.068409,12.916138,0.000000,0.031508,5.014822,0.000000,0.204885,16.325756,0.000000
5680,1.848,0.068693,12.950762,0.000000,0.032189,4.916470,0.000000,0.205310,16.377981,0.000000
5700,1.8545,0.068663,13.097181,0.000000,0.032682,4.902731,0.000000,0.205271,16.369869,0.000000
5720,1.861,0.069261,12.863497,0.000000,0.032444,4.964177,0.000000,0.205519,16.434280,0.000000
5740,1.8675,0.067897,12.913513,0.000000,0.032623,4.983757,0.000000,0.205700,16.443827,0.000000
5760,1.874,0.068901,13.035871,0.000000,0.031979,4.956762,0.000000,0.205149,16.472141,0.000000
5780,1.8805,0.068706,13.050571,0.000000,0.032055,4.824556,0.000000,0.205374,16.497372,0.000000
5800,1.887,0.068782,13.093367,0.000000,0.031586,4.724172,0.000000,0.204967,16.486008,0.000000
5820,1.8935,0.068352,13.024071,0.000000,0.031903,4.531881,0.000000,0.204743,16.461790,0.000000
5840,1.9,0.068414,12.978542,0.000000,0.031709,4.550148,0.000000,0.205069,16.477732,0.000000
5860,1.9065,0.069354,13.002968,0.000000,0.031147,4.300491,0.000000,0.205297,16.525883,0.000000
5880,1.913,0.069242,13.106431,0.000000,0.031520,4.718461,0.000000,0.205301,16.606579,0.000000
5900,1.9195,0.070518,13.243891,0.000000,0.032588,4.920113,0.000000,0.205957,16.667589,0.000000
5920,1.9261,0.070570,13.141221,0.000000,0.032947,4.920230,0.000000,0.206390,16.668533,0.000000
5940,1.9326,0.070713,13.123429,0.000000,0.032825,4.898869,0.000000,0.206322,16.693968,0.000000
5960,1.9391,0.070663,13.207140,0.000000,0.032234,4.855098,0.000000,0.206691,16.742363,0.000000
5980,1.9456,0.070535,13.329126,0.000000,0.033563,4.813031,0.000000,0.207295,16.729488,0.000000
6000,1.9521,0.070325,13.372826,0.000000,0.032627,4.918937,0.000000,0.207371,16.714176,0.000000
6020,1.9586,0.070363,13.355193,0.000000,0.033120,5.041714,0.000000,0.207276,16.763237,0.000000
6040,1.9651,0.069641,13.333880,0.000000,0.032962,5.019087,0.000000,0.207362,16.858778,0.000000
6060,1.9716,0.069929,13.566014,0.000000,0.031999,5.045116,0.000000,0.207508,16.854332,0.000000
6080,1.9781,0.069411,13.507721,0.000000,0.031893,5.241863,0.000000,0.206926,16.853800,0.000000
6100,1.9846,0.068972,13.482584,0.000000,0.032589,5.181204,0.000000,0.206677,16.860794,0.000000
6120,1.9911,0.068885,13.360413,0.000000,0.032339,4.883799,0.000000,0.206469,16.918180,0.000000
6140,1.9976,0.069973,13.243138,0.000000,0.032413,4.861394,0.000000,0.207172,16.926764,0.000000
6160,2.0039,0.069056,13.284022,0.000000,0.032347,4.906625,0.000000,0.206908,16.978662,0.000000
6180,2.0104,0.069372,13.566721,0.000000,0.032779,4.978808,0.000000,0.206601,17.006741,0.000000
6200,2.0169,0.068413,13.423404,0.000000,0.032574,4.708579,0.000000,0.205990,17.006401,0.000000
6220,2.0234,0.069405,13.433132,0.000000,0.031689,4.793575,0.000000,0.206609,17.026140,0.000000
6240,2.0299,0.069339,13.419486,0.000000,0.032246,4.861999,0.000000,0.206868,17.040447,0.000000
6260,2.0364,0.069310,13.335874,0.000000,0.031752,4.705091,0.000000,0.207138,17.063915,0.000000
6280,2.043,0.068571,13.375788,0.000000,0.031580,4.789961,0.000000,0.207305,17.069807,0.000000
6300,2.0495,0.069265,13.564588,0.000000,0.031675,4.792409,0.000000,0.207239,17.132586,0.000000
6320,2.056,0.069988,13.573936,0.000000,0.032711,4.937232,0.000000,0.207918,17.140087,0.000000
6340,2.0625,0.069578,13.526327,0.000000,0.032142,4.906597,0.000000,0.207431,17.151426,0.000000
6360,2.069,0.069419,13.663779,0.000000,0.032331,5.222126,0.000000,0.207705,17.244276,0.000000
6380,2.0755,0.069782,13.511943,0.000000,0.031375,5.198707,0.000000,0.207036,17.221052,0.000000
6400,2.082,0.069283,13.423311,0.000000,0.031677,4.949785,0.000000,0.207353,17.226742,0.000000
6420,2.0885,0.069166,13.414160,0.000000,0.032443,4.791777,0.000000,0.207550,17.237318,0.000000
6440,2.095,0.068798,13.382421,0.000000,0.032338,4.885621,0.000000,0.207097,17.257481,0.000000
6460,2.1015,0.068482,13.429523,0.000000,0.032935,4.798988,0.000000,0.206960,17.305382,0.000000
6480,2.108,0.069631,13.306905,0.000000,0.033130,5.068334,0.000000,0.206705,17.341311,0.000000
6500,2.1145,0.069037,13.176044,0.000000,0.032052,4.892466,0.000000,0.206663,17.336969,0.000000
6520,2.121,0.068765,13.282379,0.000000,0.031866,5.007014,0.000000,0.206588,17.323168,0.000000
6540,2.1276,0.069214,13.106132,0.000000,0.032658,4.993712,0.000000,0.206516,17.288115,0.000000
6560,2.1341,0.069122,13.146562,0.000000,0.033247,5.175224,0.000000,0.206554,17.296064,0.000000
6580,2.1406,0.069568,13.051746,0.000000,0.032588,5.163976,0.000000,0.206393,17.329384,0.000000
6600,2.1471,0.070002,12.998608,0.000000,0.032657,5.228824,0.000000,0.207214,17.434166,0.000000
6620,2.1536,0.069089,12.983797,0.000000,0.032325,5.200632,0.000000,0.207319,17.425587,0.000000
6640,2.1601,0.069148,13.176739,0.000000,0.032992,5.147174,0.000000,0.207821,17.447309,0.000000
6660,2.1666,0.068880,13.363622,0.000000,0.032495,5.224592,0.000000,0.207540,17.469358,0.000000
6680,2.1731,0.069046,13.440930,0.000000,0.031468,5.063040,0.000000,0.207029,17.528410,0.000000
6700,2.1796,0.068639,13.444604,0.000000,0.031841,5.010918,0.000000,0.207324,17.548351,0.000000
6720,2.1861,0.068973,13.424521,0.000000,0.031905,4.983565,0.000000,0.207034,17.569828,0.000000
6740,2.1926,0.069407,13.580059,0.000000,0.031902,4.975086,0.000000,0.207122,17.642155,0.000000
6760,2.1991,0.069200,13.515054,0.000000,0.032518,4.721647,0.000000,0.207391,17.632401,0.000000
6780,2.2056,0.069928,13.437907,0.000000,0.032390,4.605195,0.000000,0.207653,17.673697,0.000000
6800,2.2122,0.069822,13.307883,0.000000,0.032275,4.749546,0.000000,0.207923,17.717571,0.000000
6820,2.2187,0.069707,13.130715,0.000000,0.032340,4.492263,0.000000,0.208147,17.697149,0.000000
6840,2.2252,0.068726,13.170700,0.000000,0.032353,4.577845,0.000000,0.207964,17.678757,0.000000
6860,2.2317,0.068416,13.337108,0.000000,0.032547,4.862860,0.000000,0.208074,17.701637,0.000000
6880,2.2382,0.068142,13.365428,0.000000,0.032390,4.845601,0.000000,0.208182,17.697483,0.000000
6900,2.2447,0.067926,13.372766,0.000000,0.032728,4.873924,0.000000,0.208584,17.674644,0.000000
6920,2.2512,0.068418,13.266959,0.000000,0.033134,4.905217,0.000000,0.208802,17.695099,0.000000
6940,2.2577,0.068732,13.351898,0.000000,0.032407,4.860835,0.000000,0.208712,17.713596,0.000000
6960,2.2642,0.068829,13.512429,0.000000,0.032997,4.886405,0.000000,0.208428,17.738493,0.000000
6980,2.2707,0.068366,13.495373,0.000000,0.032247,4.810515,0.000000,0.208082,17.732576,0.000000
7000,2.2772,0.069112,13.618760,0.000000,0.032706,4.910217,0.000000,0.208397,17.813358,0.000000
7020,2.2837,0.069339,13.616705,0.000000,0.033052,4.767220,0.000000,0.208263,17.814951,0.000000
7040,2.2902,0.068665,13.961886,0.000000,0.034161,4.608796,0.000000,0.207437,17.799723,0.000000
7060,2.2968,0.068876,14.076201,0.000000,0.032212,4.670673,0.000000,0.207512,17.825720,0.000000
7080,2.3033,0.068861,14.138346,0.000000,0.032802,4.634279,0.000000,0.207283,17.816196,0.000000
7100,2.3098,0.069249,14.127544,0.000000,0.032171,4.658832,0.000000,0.207453,17.816025,0.000000
7120,2.3163,0.069839,14.141242,0.000000,0.032990,4.717829,0.000000,0.207178,17.737812,0.000000
7140,2.3228,0.069035,14.224217,0.000000,0.032555,4.573905,0.000000,0.206941,17.699888,0.000000
7160,2.3293,0.068896,14.145922,0.000000,0.033033,4.569134,0.000000,0.206528,17.697372,0.000000
7180,2.3358,0.068866,14.232338,0.000000,0.033450,4.604435,0.000000,0.206318,17.710756,0.000000
7200,2.3423,0.068817,14.420846,0.000000,0.032467,4.426908,0.000000,0.206445,17.750427,0.000000
7220,2.3488,0.069688,14.666300,0.000000,0.031691,4.403429,0.000000,0.206215,17.745020,0.000000
7240,2.3553,0.069602,14.665947,0.000000,0.032704,4.598319,0.000000,0.206457,17.758032,0.000000
7260,2.3618,0.070203,14.650254,0.000000,0.032525,4.660757,0.000000,0.207231,17.784618,0.000000
7280,2.3683,0.070630,14.689459,0.000000,0.031610,4.855488,0.000000,0.207012,17.781986,0.000000
7300,2.3748,0.069961,14.657053,0.000000,0.031658,5.019696,0.000000,0.207801,17.782896,0.000000
7320,2.3814,0.070685,14.542576,0.000000,0.032780,4.850276,0.000000,0.207518,17.777079,0.000000
7340,2.3879,0.070069,14.506275,0.000000,0.032195,4.932427,0.000000,0.207274,17.737894,0.000000
7360,2.3944,0.069592,14.662925,0.000000,0.031464,4.667660,0.000000,0.207438,17.759430,0.000000
7380,2.4009,0.069644,14.558112,0.000000,0.032669,4.581756,0.000000,0.207978,17.849560,0.000000
7400,2.4074,0.069144,14.519235,0.000000,0.031741,4.707761,0.000000,0.207803,17.934219,0.000000
7420,2.4139,0.068839,14.760567,0.000000,0.033032,4.851681,0.000000,0.208165,17.970324,0.000000
7440,2.4204,0.069695,14.964107,0.000000,0.031840,4.777212,0.000000,0.208228,18.026281,0.000000
7460,2.4269,0.069778,15.026123,0.000000,0.032946,4.960489,0.000000,0.208034,18.057152,0.000000
7480,2.4334,0.069713,14.897671,0.000000,0.032996,4.943667,0.000000,0.207443,18.109810,0.000000
7500,2.4399,0.069931,14.805653,0.000000,0.033947,5.104790,0.000000,0.207274,18.159788,0.000000
7520,2.4464,0.069659,14.823666,0.000000,0.033598,5.254672,0.000000,0.207417,18.155214,0.000000
7540,2.4529,0.070409,14.714275,0.000000,0.034128,5.130693,0.000000,0.207643,18.121201,0.000000
7560,2.4594,0.070225,14.670378,0.000000,0.033336,5.147994,0.000000,0.207693,18.101616,0.000000
7580,2.466,0.069334,14.856487,0.000000,0.033629,5.093209,0.000000,0.207200,18.081951,0.000000
7600,2.4725,0.070034,14.708876,0.000000,0.033402,5.014984,0.000000,0.207500,18.082237,0.000000
7620,2.479,0.069252,14.705754,0.000000,0.033023,4.938371,0.000000,0.207826,18.112373,0.000000
7640,2.4855,0.068066,14.883381,0.000000,0.032498,5.026294,0.000000,0.207964,18.148867,0.000000
7660,2.492,0.069015,15.175900,0.000000,0.033042,4.913636,0.000000,0.207676,18.205399,0.000000
7680,2.4985,0.069798,15.260562,0.000000,0.032825,4.852222,0.000000,0.207330,18.227932,0.000000
7700,2.505,0.070959,15.210046,0.000000,0.031971,4.942066,0.000000,0.207133,18.212774,0.000000
7720,2.5115,0.070913,15.465404,0.000000,0.032516,4.880466,0.000000,0.207022,18.241959,0.000000
7740,2.518,0.070336,15.600094,0.000000,0.032336,5.087846,0.000000,0.206538,18.266930,0.000000
7760,2.5245,0.070296,15.617654,0.000000,0.032741,5.082580,0.000000,0.206491,18.313707,0.000000
7780,2.531,0.070977,15.626567,0.000000,0.032384,4.920776,0.000000,0.206688,18.324383,0.000000
7800,2.5375,0.070618,15.576012,0.000000,0.032198,4.639418,0.000000,0.206794,18.338026,0.000000
7820,2.544,0.071363,15.576029,0.000000,0.032389,4.540078,0.000000,0.206986,18.303799,0.000000
7840,2.5506,0.071251,15.589581,0.000000,0.032692,4.862323,0.000000,0.207013,18.274319,0.000000
7860,2.5571,0.070509,15.548250,0.000000,0.033098,4.974114,0.000000,0.207482,18.286251,0.000000
7880,2.5636,0.069814,15.447742,0.000000,0.032976,4.753767,0.000000,0.207164,18.297600,0.000000
7900,2.5701,0.070086,15.503079,0.000000,0.031951,4.584383,0.000000,0.207165,18.308271,0.000000
7920,2.5766,0.069238,15.505866,0.000000,0.032005,4.670403,0.000000,0.207551,18.366032,0.000000
7940,2.5831,0.069276,15.645309,0.000000,0.032633,5.028518,0.000000,0.207401,18.417391,0.000000
7960,2.5896,0.069313,15.622921,0.000000,0.032732,5.342650,0.000000,0.207719,18.425228,0.000000
7980,2.5961,0.070198,15.688309,0.000000,0.033330,5.513098,0.000000,0.207751,18.455681,0.000000
8000,2.6026,0.070193,15.515021,0.000000,0.033230,5.478398,0.000000,0.208063,18.457876,0.000000
8020,2.6091,0.070006,15.331140,0.000000,0.033552,5.337856,0.000000,0.207957,18.489460,0.000000
8040,2.6156,0.069341,15.304429,0.000000,0.032489,5.072382,0.000000,0.207930,18.510580,0.000000
8060,2.6221,0.069986,15.278646,0.000000,0.032919,5.032509,0.000000,0.208011,18.498564,0.000000
8080,2.6287,0.069754,15.291291,0.000000,0.033334,5.103858,0.000000,0.207779,18.531853,0.000000
8100,2.6352,0.069825,15.274079,0.000000,0.033647,5.099787,0.000000,0.207251,18.468073,0.000000
8120,2.6417,0.069882,15.283724,0.000000,0.033709,5.222911,0.000000,0.207206,18.489090,0.000000
8140,2.6482,0.070092,15.149770,0.000000,0.033676,5.443831,0.000000,0.207312,18.508106,0.000000
8160,2.6547,0.069182,15.073575,0.000000,0.034836,5.436166,0.000000,0.207153,18.512094,0.000000
8180,2.6612,0.069153,14.953754,0.000000,0.034899,5.307650,0.000000,0.206748,18.482889,0.000000
8200,2.6677,0.069553,14.806843,0.000000,0.033043,5.315334,0.000000,0.207015,18.500990,0.000000
8220,2.6742,0.069224,14.924757,0.000000,0.033660,5.461222,0.000000,0.207147,18.548431,0.000000
8240,2.6807,0.068720,14.870171,0.000000,0.033289,5.445048,0.000000,0.207128,18.589687,0.000000
8260,2.6872,0.069195,14.851018,0.000000,0.033402,5.291770,0.000000,0.207634,18.575291,0.000000
8280,2.6937,0.068843,15.031611,0.000000,0.034391,5.349442,0.000000,0.207311,18.571621,0.000000
8300,2.7002,0.068665,15.091651,0.000000,0.032316,5.625343,0.000000,0.207119,18.563971,0.000000
8320,2.7067,0.069583,15.304667,0.000000,0.032624,5.776832,0.000000,0.207136,18.551064,0.000000
8340,2.7133,0.069520,15.347748,0.000000,0.032992,5.780356,0.000000,0.207181,18.573870,0.000000
8360,2.7198,0.068601,15.296395,0.000000,0.033011,5.557743,0.000000,0.207451,18.609335,0.000000
8380,2.7263,0.068790,15.442325,0.000000,0.033231,5.268386,0.000000,0.207865,18.645708,0.000000
8400,2.7328,0.069420,15.606835,0.000000,0.032851,5.236483,0.000000,0.207959,18.642735,0.000000
8420,2.7393,0.069318,15.449950,0.000000,0.033283,5.406853,0.000000,0.208148,18.645283,0.000000
8440,2.7458,0.069732,15.344969,0.000000,0.032903,5.393277,0.000000,0.208449,18.668695,0.000000
8460,2.7523,0.068972,15.232188,0.000000,0.033134,5.460734,0.000000,0.208519,18.690882,0.000000
8480,2.7588,0.068952,15.270768,0.000000,0.032917,5.429897,0.000000,0.208554,18.740746,0.000000
8500,2.7653,0.069638,15.355596,0.000000,0.032518,5.172994,0.000000,0.209059,18.830402,0.000000
8520,2.7718,0.069800,15.375588,0.000000,0.033134,4.862369,0.000000,0.209314,18.843803,0.000000
8540,2.7783,0.070030,15.328872,0.000000,0.033557,4.514505,0.000000,0.209436,18.890198,0.000000
8560,2.7848,0.070875,15.473684,0.000000,0.032671,4.323042,0.000000,0.209322,18.861971,0.000000
8580,2.7913,0.070822,15.379786,0.000000,0.032486,4.586010,0.000000,0.208988,18.954453,0.000000
8600,2.7979,0.070158,15.197296,0.000000,0.032082,4.798417,0.000000,0.209449,18.992981,0.000000
8620,2.8044,0.070193,15.139864,0.000000,0.032446,4.888320,0.000000,0.210228,19.042000,0.000000
8640,2.8109,0.069483,15.147824,0.000000,0.032970,5.022480,0.000000,0.209820,19.076187,0.000000
8660,2.8174,0.068948,15.428609,0.000000,0.032153,4.917485,0.000000,0.209934,19.131302,0.000000
8680,2.8239,0.068924,15.419832,0.000000,0.032553,5.210824,0.000000,0.209640,19.122314,0.000000
8700,2.8304,0.069144,15.541506,0.000000,0.032434,5.365591,0.000000,0.210120,19.154325,0.000000
8720,2.8369,0.069282,15.490223,0.000000,0.032924,5.402430,0.000000,0.210124,19.213511,0.000000
8740,2.8434,0.069266,15.532862,0.000000,0.032959,5.360871,0.000000,0.209792,19.207642,0.000000
8760,2.8499,0.068910,15.579628,0.000000,0.032650,5.137246,0.000000,0.209935,19.259325,0.000000
8780,2.8564,0.069037,15.478510,0.000000,0.033154,5.069010,0.000000,0.210052,19.298298,0.000000
8800,2.8629,0.069075,15.512275,0.000000,0.033346,5.330719,0.000000,0.209829,19.278296,0.000000
8820,2.8694,0.068436,15.427965,0.000000,0.032619,5.270374,0.000000,0.210023,19.278627,0.000000
8840,2.8759,0.068513,15.339510,0.000000,0.032472,5.388606,0.000000,0.210553,19.320677,0.000000
8860,2.8825,0.068827,15.359344,0.000000,0.033170,5.350567,0.000000,0.210270,19.317667,0.000000
8880,2.889,0.068708,15.253801,0.000000,0.032758,5.361802,0.000000,0.210209,19.308521,0.000000
8900,2.8955,0.068336,15.197733,0.000000,0.033207,5.324893,0.000000,0.210371,19.260811,0.000000
8920,2.902,0.068097,14.999226,0.000000,0.032709,5.336353,0.000000,0.210612,19.219135,0.000000
8940,2.9085,0.069306,15.072966,0.000000,0.032339,5.349996,0.000000,0.210090,19.240704,0.000000
8960,2.915,0.069052,15.038498,0.000000,0.032924,5.639097,0.000000,0.209807,19.304619,0.000000
8980,2.9215,0.068629,15.155118,0.000000,0.033433,5.483674,0.000000,0.209847,19.330856,0.000000
9000,2.928,0.068971,15.239547,0.000000,0.033325,5.427327,0.000000,0.210275,19.334200,0.000000
9020,2.9345,0.068802,15.387594,0.000000,0.032655,5.573970,0.000000,0.210020,19.334049,0.000000
9040,2.941,0.069280,15.449943,0.000000,0.033345,5.380490,0.000000,0.209505,19.331362,0.000000
9060,2.9475,0.069991,15.456022,0.000000,0.033192,5.060076,0.000000,0.209717,19.327591,0.000000
9080,2.954,0.069145,15.593824,0.000000,0.032729,5.065250,0.000000,0.209759,19.369785,0.000000
9100,2.9605,0.068681,15.641682,0.000000,0.033063,5.001572,0.000000,0.209959,19.352716,0.000000
9120,2.9671,0.069058,15.633743,0.000000,0.032487,4.766900,0.000000,0.209749,19.400362,0.000000
9140,2.9736,0.068812,15.531155,0.000000,0.031749,4.678520,0.000000,0.210458,19.442080,0.000000
9160,2.9801,0.068662,15.444599,0.000000,0.032505,4.706573,0.000000,0.210829,19.447775,0.000000
9180,2.9866,0.069615,15.640718,0.000000,0.032478,5.004554,0.000000,0.211133,19.498423,0.000000
9200,2.9931,0.069893,15.566280,0.000000,0.033361,5.187914,0.000000,0.210832,19.514391,0.000000
9220,2.9996,0.069061,15.598722,0.000000,0.032839,5.421045,0.000000,0.210704,19.485910,0.000000
